sample_id,split,storm_id,condition_path,context_path,context_source_type,target_path,condition_source_type,target_source_type,condition_observation_id,target_observation_id,condition_timestamp,target_timestamp,condition_sensor,target_sensor,condition_channels,context_channels,target_channels,geo_path,era5_path,sar_path,geo_observation_id,sar_observation_id,geo_timestamp,sar_timestamp,dt_minutes,geo_sensor,sar_sensor,geo_channels,era5_observation_id,era5_timestamp,era5_channels,sar_channels,grid_size,grid_resolution,center_lat,center_lon,ibtracs_center_lat,ibtracs_center_lon,metadata_schema_version,storm_sample_index_all,storm_sample_count_all,storm_span_hours_all,storm_elapsed_hours,storm_remaining_hours,era5_time_gap_hours,ibtracs_center_offset_km,sar_valid_pixels,sar_valid_fraction,sar_max_wind_ms,sar_robust_peak_ms,sar_p95_wind_ms,sar_p99_wind_ms,sar_mean_wind_ms,sar_core_valid_pixels_0_100km,sar_core_valid_fraction_0_100km,sar_core_mean_wind_ms,sar_ring_valid_pixels_20_60km,sar_ring_valid_fraction_20_60km,sar_ring_mean_wind_ms,sar_ring_minus_core_mean_ms,sar_eye_valid_pixels_0_20km,sar_eye_valid_fraction_0_20km,sar_eye_mean_wind_ms,sar_eye_contrast_ms,sar_radial_profile_valid_bins,sar_radial_profile_peak_mean_ms,sar_rmw_km,sar_r64_km,era5_valid_pixels,era5_valid_fraction,era5_max_wind_ms,era5_robust_peak_ms,era5_p95_wind_ms,era5_p99_wind_ms,era5_mean_wind_ms,era5_core_valid_pixels_0_100km,era5_core_valid_fraction_0_100km,era5_core_mean_wind_ms,era5_ring_valid_pixels_20_60km,era5_ring_valid_fraction_20_60km,era5_ring_mean_wind_ms,era5_ring_minus_core_mean_ms,era5_eye_valid_pixels_0_20km,era5_eye_valid_fraction_0_20km,era5_eye_mean_wind_ms,era5_eye_contrast_ms,era5_radial_profile_valid_bins,era5_radial_profile_peak_mean_ms,era5_rmw_km,era5_r64_km,sar_minus_era5_max_ms,sar_minus_era5_robust_peak_ms,sar_minus_era5_p95_ms,sar_era5_common_valid_pixels,sar_era5_common_valid_fraction,sar_era5_common_mean_difference_ms,sar_has_valid_center,sar_radial_profile_usable_v1,sar_quality_usable_v1,sar_well_developed_v1,sar_high_intensity_v1,sar_weak_v1
WP132024_sar_geo_20240905201424_2b6d0688,val,WP132024,val/WP132024_sar_geo_20240905201424_2b6d0688_geo.tif,val/WP132024_sar_geo_20240905201424_2b6d0688_era5.tif,era5,val/WP132024_sar_geo_20240905201424_2b6d0688_sar.tif,geo,sar,WP132024:geo:2b4c8412f6c78848,WP132024:sar:52403614c34d2a50,2024-09-05T20:10:00+00:00,2024-09-05T20:14:24+00:00,AHI,RADARSAT Constellation 3,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]","[""era5_precipitable_water"", ""era5_sst"", ""era5_pressure_msl"", ""era5_temperature_2m"", ""era5_dewpoint_2m"", ""era5_u_wind_10m"", ""era5_v_wind_10m""]","[""wind_speed""]",val/WP132024_sar_geo_20240905201424_2b6d0688_geo.tif,val/WP132024_sar_geo_20240905201424_2b6d0688_era5.tif,val/WP132024_sar_geo_20240905201424_2b6d0688_sar.tif,WP132024:geo:2b4c8412f6c78848,WP132024:sar:52403614c34d2a50,2024-09-05T20:10:00+00:00,2024-09-05T20:14:24+00:00,-4.4,AHI,RADARSAT Constellation 3,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]",WP132024:era5:353d76bd2e024f8c,2024-09-05T18:00:00+00:00,"[""precipitable_water"", ""sst"", ""pressure_msl"", ""temperature_2m"", ""dewpoint_2m"", ""u_wind_10m"", ""v_wind_10m""]","[""wind_speed""]",256,0.027,35.429981748885275,147.1648800879302,35.273033948429465,147.33579256491726,1,0,4,34.95527777777778,0.0,34.95527777777778,2.24,23.34159471440878,23072,0.35205078125,40.540000915527344,31.74653826088741,19.223014545440673,25.04602884292604,9.707237011931278,4264,1.0,14.834235112617879,1371,1.0,17.341778007760524,2.5075428951426453,169,1.0,15.939209145201733,1.402568862558791,20,18.337834393418074,35.0,,65536,1.0,13.246102667469193,13.135739116954491,12.18529630741517,12.849112203438112,8.025554487210155,4264,1.0,9.827136912579379,1371,1.0,10.2336261878094,0.40648927523002065,169,1.0,10.715444093733284,-0.48181790592388474,20,10.740777058968504,15.0,,27.29389824805815,18.610799143932915,7.037718238025503,23072,0.35205078125,1.1183449485859407,True,True,True,False,False,False
WP132024_sar_geo_20240906080507_a6b444e0,val,WP132024,val/WP132024_sar_geo_20240906080507_a6b444e0_geo.tif,val/WP132024_sar_geo_20240906080507_a6b444e0_era5.tif,era5,val/WP132024_sar_geo_20240906080507_a6b444e0_sar.tif,geo,sar,WP132024:geo:9cd97587ba52d1b7,WP132024:sar:5b2ef7c7f1e300be,2024-09-06T08:10:00+00:00,2024-09-06T08:05:07+00:00,AHI,RADARSAT Constellation 1,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]","[""era5_precipitable_water"", ""era5_sst"", ""era5_pressure_msl"", ""era5_temperature_2m"", ""era5_dewpoint_2m"", ""era5_u_wind_10m"", ""era5_v_wind_10m""]","[""wind_speed""]",val/WP132024_sar_geo_20240906080507_a6b444e0_geo.tif,val/WP132024_sar_geo_20240906080507_a6b444e0_era5.tif,val/WP132024_sar_geo_20240906080507_a6b444e0_sar.tif,WP132024:geo:9cd97587ba52d1b7,WP132024:sar:5b2ef7c7f1e300be,2024-09-06T08:10:00+00:00,2024-09-06T08:05:07+00:00,4.883333333333334,AHI,RADARSAT Constellation 1,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]",WP132024:era5:353d76bd2e024f8c,2024-09-06T06:00:00+00:00,"[""precipitable_water"", ""sst"", ""pressure_msl"", ""temperature_2m"", ""dewpoint_2m"", ""u_wind_10m"", ""v_wind_10m""]","[""wind_speed""]",256,0.027,37.54971091476693,149.07035501874535,37.2500926339245,150.11423396597144,1,1,4,34.95527777777778,11.845277777777778,23.11,2.085277777777778,98.04434394995616,24034,0.366729736328125,20.746583938598633,19.321081602868954,15.163256883621203,17.653724346160867,6.787803445237989,4223,0.9659194876486734,12.252170406357813,1399,1.0,13.188068038825907,0.9358976324680945,178,1.0,9.450150588924965,3.7379174499009427,20,13.409415659592979,45.0,,65536,1.0,12.51493761321832,12.49329388512784,11.95226949445067,12.379029868528562,7.2549833645361845,4372,1.0,9.544634263210746,1399,1.0,9.79598304455301,0.2513487813422639,178,1.0,10.105225220713436,-0.30924217616042604,20,10.12168181251356,15.0,,8.231646325380312,6.8277877177411135,3.2109873891705334,24034,0.366729736328125,-0.06238077086017149,True,True,True,False,False,True
WP132024_sar_geo_20240906194842_9f4d9498,val,WP132024,val/WP132024_sar_geo_20240906194842_9f4d9498_geo.tif,val/WP132024_sar_geo_20240906194842_9f4d9498_era5.tif,era5,val/WP132024_sar_geo_20240906194842_9f4d9498_sar.tif,geo,sar,WP132024:geo:f0dc7022366ece76,WP132024:sar:96806590a0773fa6,2024-09-06T19:50:00+00:00,2024-09-06T19:48:42+00:00,AHI,RADARSAT Constellation 1,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]","[""era5_precipitable_water"", ""era5_sst"", ""era5_pressure_msl"", ""era5_temperature_2m"", ""era5_dewpoint_2m"", ""era5_u_wind_10m"", ""era5_v_wind_10m""]","[""wind_speed""]",val/WP132024_sar_geo_20240906194842_9f4d9498_geo.tif,val/WP132024_sar_geo_20240906194842_9f4d9498_era5.tif,val/WP132024_sar_geo_20240906194842_9f4d9498_sar.tif,WP132024:geo:f0dc7022366ece76,WP132024:sar:96806590a0773fa6,2024-09-06T19:50:00+00:00,2024-09-06T19:48:42+00:00,1.3,AHI,RADARSAT Constellation 1,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]",WP132024:era5:353d76bd2e024f8c,2024-09-06T18:00:00+00:00,"[""precipitable_water"", ""sst"", ""pressure_msl"", ""temperature_2m"", ""dewpoint_2m"", ""u_wind_10m"", ""v_wind_10m""]","[""wind_speed""]",256,0.027,39.84919593046696,153.0875671514513,39.5744720895684,153.65660734816697,1,2,4,34.95527777777778,23.571666666666665,11.383611111111112,1.8116666666666668,57.466522937507385,24560,0.374755859375,20.069189071655273,18.25970173657425,14.7944344997406,17.03179693222046,7.8537440302918275,4518,1.0,11.696506618398013,1448,1.0,11.989107693756482,0.29260107535846913,180,1.0,9.62843655480279,2.360671138953693,20,12.576691439706986,65.0,,65536,1.0,12.419554764533325,12.368061808744583,11.588545385526693,12.170181369834115,7.033228397980006,4518,1.0,8.778273010601943,1448,1.0,9.219607815358964,0.44133480475702136,180,1.0,9.456430564271576,-0.236822748912612,20,9.484692624207506,25.0,,7.649634307121948,5.891639927829667,3.2058891142139068,24560,0.374755859375,0.722786000254372,True,True,True,False,False,True
WP132024_sar_geo_20240907071143_8b2c6f0b,val,WP132024,val/WP132024_sar_geo_20240907071143_8b2c6f0b_geo.tif,val/WP132024_sar_geo_20240907071143_8b2c6f0b_era5.tif,era5,val/WP132024_sar_geo_20240907071143_8b2c6f0b_sar.tif,geo,sar,WP132024:geo:a1661cec1350ec3f,WP132024:sar:738dd094f2ee32ac,2024-09-07T07:10:00+00:00,2024-09-07T07:11:43+00:00,AHI,RADARSAT Constellation 3,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]","[""era5_precipitable_water"", ""era5_sst"", ""era5_pressure_msl"", ""era5_temperature_2m"", ""era5_dewpoint_2m"", ""era5_u_wind_10m"", ""era5_v_wind_10m""]","[""wind_speed""]",val/WP132024_sar_geo_20240907071143_8b2c6f0b_geo.tif,val/WP132024_sar_geo_20240907071143_8b2c6f0b_era5.tif,val/WP132024_sar_geo_20240907071143_8b2c6f0b_sar.tif,WP132024:geo:a1661cec1350ec3f,WP132024:sar:738dd094f2ee32ac,2024-09-07T07:10:00+00:00,2024-09-07T07:11:43+00:00,-1.7166666666666666,AHI,RADARSAT Constellation 3,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]",WP132024:era5:353d76bd2e024f8c,2024-09-07T06:00:00+00:00,"[""precipitable_water"", ""sst"", ""pressure_msl"", ""temperature_2m"", ""dewpoint_2m"", ""u_wind_10m"", ""v_wind_10m""]","[""wind_speed""]",256,0.027,45.585381906516176,158.91388189422997,42.358881906516174,157.79107647130795,1,3,4,34.95527777777778,34.95527777777778,0.0,1.1952777777777779,369.8396626433246,20087,0.3065032958984375,7.8427557945251465,6.989072724144058,5.961581087112427,6.595438327789305,3.312618851218809,0,0.0,,0,0.0,,,0,0.0,,,0,,,,65536,1.0,12.609620742958532,12.35199205885812,10.535749937398325,11.474161835113469,5.741941446714057,3125,1.0,8.734241569288876,1103,1.0,8.723607315314004,-0.01063425397487272,188,1.0,9.5137693998021,-0.790162084488097,20,9.569734728588468,5.0,,-4.766864948433385,-5.362919334714062,-4.574168850285898,20087,0.3065032958984375,-0.39169973306668837,True,False,False,False,False,True
WP162023_sar_geo_20231019104930_9a749bdc,val,WP162023,val/WP162023_sar_geo_20231019104930_9a749bdc_geo.tif,val/WP162023_sar_geo_20231019104930_9a749bdc_era5.tif,era5,val/WP162023_sar_geo_20231019104930_9a749bdc_sar.tif,geo,sar,WP162023:geo:78ac357c85f0839a,WP162023:sar:9662133aebf14724,2023-10-19T10:50:00+00:00,2023-10-19T10:49:30+00:00,AHI,RADARSAT Constellation 2,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]","[""era5_precipitable_water"", ""era5_sst"", ""era5_pressure_msl"", ""era5_temperature_2m"", ""era5_dewpoint_2m"", ""era5_u_wind_10m"", ""era5_v_wind_10m""]","[""wind_speed""]",val/WP162023_sar_geo_20231019104930_9a749bdc_geo.tif,val/WP162023_sar_geo_20231019104930_9a749bdc_era5.tif,val/WP162023_sar_geo_20231019104930_9a749bdc_sar.tif,WP162023:geo:78ac357c85f0839a,WP162023:sar:9662133aebf14724,2023-10-19T10:50:00+00:00,2023-10-19T10:49:30+00:00,0.5,AHI,RADARSAT Constellation 2,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]",WP162023:era5:78279a07b9e43f7c,2023-10-19T12:00:00+00:00,"[""precipitable_water"", ""sst"", ""pressure_msl"", ""temperature_2m"", ""dewpoint_2m"", ""u_wind_10m"", ""v_wind_10m""]","[""wind_speed""]",256,0.027,19.96156202349804,108.45601621131247,20.874103024218307,109.16622285763532,1,0,3,24.134444444444444,0.0,24.134444444444444,1.175,125.59234093070695,12047,0.1838226318359375,80.0,36.78159910733582,19.73343639373779,25.81059368133543,9.851816212930817,2886,0.7747651006711409,16.77186230595378,1159,0.9682539682539683,19.08001716636809,2.3081548604143123,144,0.972972972972973,19.317256218857235,-0.23723905248914434,20,21.272135575612385,25.0,,39900,0.60882568359375,14.024252004932304,13.777318611635424,11.920066507877687,13.3962849809523,5.7264521924609175,3725,1.0,9.864172385469358,1197,1.0,9.366497288384375,-0.4976750970849828,148,1.0,6.25220710363467,3.114290184749705,20,10.763576855879963,75.0,,65.97574799506769,23.0042804957004,7.813369885860103,12046,0.183807373046875,3.2652181624336434,True,True,True,False,False,False
WP162023_sar_geo_20231019224310_d9ac92a8,val,WP162023,val/WP162023_sar_geo_20231019224310_d9ac92a8_geo.tif,val/WP162023_sar_geo_20231019224310_d9ac92a8_era5.tif,era5,val/WP162023_sar_geo_20231019224310_d9ac92a8_sar.tif,geo,sar,WP162023:geo:c963d9d6a84bd725,WP162023:sar:d33fa5c5e07e2df5,2023-10-19T22:40:00+00:00,2023-10-19T22:43:10+00:00,AHI,RADARSAT Constellation 2,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]","[""era5_precipitable_water"", ""era5_sst"", ""era5_pressure_msl"", ""era5_temperature_2m"", ""era5_dewpoint_2m"", ""era5_u_wind_10m"", ""era5_v_wind_10m""]","[""wind_speed""]",val/WP162023_sar_geo_20231019224310_d9ac92a8_geo.tif,val/WP162023_sar_geo_20231019224310_d9ac92a8_era5.tif,val/WP162023_sar_geo_20231019224310_d9ac92a8_sar.tif,WP162023:geo:c963d9d6a84bd725,WP162023:sar:d33fa5c5e07e2df5,2023-10-19T22:40:00+00:00,2023-10-19T22:43:10+00:00,-3.1666666666666665,AHI,RADARSAT Constellation 2,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]",WP162023:era5:78279a07b9e43f7c,2023-10-20T00:00:00+00:00,"[""precipitable_water"", ""sst"", ""pressure_msl"", ""temperature_2m"", ""dewpoint_2m"", ""u_wind_10m"", ""v_wind_10m""]","[""wind_speed""]",256,0.027,19.68250724834902,107.85236922446629,21.37400195699792,109.6783595469912,1,1,3,24.134444444444444,11.894444444444444,12.24,1.2805555555555554,267.44760523468153,14804,0.22589111328125,80.0,25.158128916422527,15.365670776367184,18.75126766204832,7.628213008668931,1145,0.3059043547956185,15.877748330711798,324,0.2697751873438801,17.583686275246702,1.705937944534904,113,0.7583892617449665,16.553732310776162,1.0299539644705398,20,19.05713987350464,25.0,,36942,0.563690185546875,15.591828259314742,15.480124026139798,11.587639687507277,14.784847415249939,5.385436450277912,2754,0.7357734437616885,7.80677982360004,1097,0.9134054954204829,6.163631597660689,-1.6431482259393517,149,1.0,5.294673029037621,0.8689585686230679,20,10.520373832526724,125.0,,64.40817174068526,9.678004890282729,3.7780310888599065,14804,0.22589111328125,0.5642766187001674,True,True,False,False,False,False
WP162023_sar_geo_20231020105734_00b31332,val,WP162023,val/WP162023_sar_geo_20231020105734_00b31332_geo.tif,val/WP162023_sar_geo_20231020105734_00b31332_era5.tif,era5,val/WP162023_sar_geo_20231020105734_00b31332_sar.tif,geo,sar,WP162023:geo:e988be8978729ad3,WP162023:sar:af7e82848836da4b,2023-10-20T11:00:00+00:00,2023-10-20T10:57:34+00:00,AHI,RADARSAT Constellation 2,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]","[""era5_precipitable_water"", ""era5_sst"", ""era5_pressure_msl"", ""era5_temperature_2m"", ""era5_dewpoint_2m"", ""era5_u_wind_10m"", ""era5_v_wind_10m""]","[""wind_speed""]",val/WP162023_sar_geo_20231020105734_00b31332_geo.tif,val/WP162023_sar_geo_20231020105734_00b31332_era5.tif,val/WP162023_sar_geo_20231020105734_00b31332_sar.tif,WP162023:geo:e988be8978729ad3,WP162023:sar:af7e82848836da4b,2023-10-20T11:00:00+00:00,2023-10-20T10:57:34+00:00,2.433333333333333,AHI,RADARSAT Constellation 2,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]",WP162023:era5:78279a07b9e43f7c,2023-10-20T12:00:00+00:00,"[""precipitable_water"", ""sst"", ""pressure_msl"", ""temperature_2m"", ""dewpoint_2m"", ""u_wind_10m"", ""v_wind_10m""]","[""wind_speed""]",256,0.027,20.38971765646933,108.0872784487405,20.197976830463467,109.65776949434428,1,2,3,24.134444444444444,24.134444444444444,0.0,1.0405555555555555,165.17174968675366,10821,0.1651153564453125,80.0,31.868628761985086,18.839733123779297,21.18340072631835,13.186586613289784,1502,0.4051793903425951,16.277914933294813,498,0.4188393608074012,17.172926887450927,0.8950119541561143,127,0.8581081081081081,9.387005344150573,7.785921543300354,20,17.960147729440898,35.0,,34543,0.5270843505859375,15.74676979060273,15.712455905415494,14.215494841039467,15.323240637153393,7.807674176533094,3386,0.9134070677097383,6.816789821280803,1188,0.9991589571068125,5.37609883383861,-1.440690987442193,148,1.0,3.859559968346134,1.5165388654924765,20,9.814620587344026,145.0,,64.25323020939727,16.15617285656959,4.62423828273983,10821,0.1651153564453125,1.7070103079492793,True,True,False,False,False,False
WP212025_sar_geo_20250904211923_8884c9fb,val,WP212025,val/WP212025_sar_geo_20250904211923_8884c9fb_geo.tif,val/WP212025_sar_geo_20250904211923_8884c9fb_era5.tif,era5,val/WP212025_sar_geo_20250904211923_8884c9fb_sar.tif,geo,sar,WP212025:geo:a1d03b93c9ba9b1f,WP212025:sar:ccae45d61c20b4da,2025-09-04T21:20:00+00:00,2025-09-04T21:19:23+00:00,AHI,RADARSAT Constellation 2,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]","[""era5_precipitable_water"", ""era5_sst"", ""era5_pressure_msl"", ""era5_temperature_2m"", ""era5_dewpoint_2m"", ""era5_u_wind_10m"", ""era5_v_wind_10m""]","[""wind_speed""]",val/WP212025_sar_geo_20250904211923_8884c9fb_geo.tif,val/WP212025_sar_geo_20250904211923_8884c9fb_era5.tif,val/WP212025_sar_geo_20250904211923_8884c9fb_sar.tif,WP212025:geo:a1d03b93c9ba9b1f,WP212025:sar:ccae45d61c20b4da,2025-09-04T21:20:00+00:00,2025-09-04T21:19:23+00:00,0.6166666666666667,AHI,RADARSAT Constellation 2,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]",WP212025:era5:694c234790d5f962,2025-09-05T00:00:00+00:00,"[""precipitable_water"", ""sst"", ""pressure_msl"", ""temperature_2m"", ""dewpoint_2m"", ""u_wind_10m"", ""v_wind_10m""]","[""wind_speed""]",256,0.027,32.44769931396921,131.42400319388395,33.5502884741054,134.13591300456926,1,0,2,11.24,0.0,11.24,2.6769444444444446,281.0409318667353,6560,0.10009765625,30.611141204833984,16.26534687389027,11.54105863571167,13.411503477096558,7.313806477166349,106,0.028169014084507043,9.095230216125273,0,0.0,,,0,0.0,,,14,12.618618965148926,135.0,,60880,0.928955078125,16.153278683229438,15.453079903140374,12.174228081984374,13.879085232204059,6.50030132500175,3277,0.8708477278766942,8.589233918567786,1047,0.7825112107623319,8.97230565483603,0.38307173626824387,137,0.8303030303030303,6.555150280801873,2.4171553740341567,20,9.30916539608111,35.0,,14.457862521604547,0.8122669707498957,-0.6331694462727047,6530,0.099639892578125,1.3044807241810883,True,True,False,False,False,True
WP212025_sar_geo_20250905083347_3ae8e0aa,val,WP212025,val/WP212025_sar_geo_20250905083347_3ae8e0aa_geo.tif,val/WP212025_sar_geo_20250905083347_3ae8e0aa_era5.tif,era5,val/WP212025_sar_geo_20250905083347_3ae8e0aa_sar.tif,geo,sar,WP212025:geo:95e4bc5761b4a20d,WP212025:sar:30eee0c0c0b8e5a5,2025-09-05T08:30:00+00:00,2025-09-05T08:33:47+00:00,AHI,SENTINEL-1 C,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]","[""era5_precipitable_water"", ""era5_sst"", ""era5_pressure_msl"", ""era5_temperature_2m"", ""era5_dewpoint_2m"", ""era5_u_wind_10m"", ""era5_v_wind_10m""]","[""wind_speed""]",val/WP212025_sar_geo_20250905083347_3ae8e0aa_geo.tif,val/WP212025_sar_geo_20250905083347_3ae8e0aa_era5.tif,val/WP212025_sar_geo_20250905083347_3ae8e0aa_sar.tif,WP212025:geo:95e4bc5761b4a20d,WP212025:sar:30eee0c0c0b8e5a5,2025-09-05T08:30:00+00:00,2025-09-05T08:33:47+00:00,-3.783333333333333,AHI,SENTINEL-1 C,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]",WP212025:era5:694c234790d5f962,2025-09-05T06:00:00+00:00,"[""precipitable_water"", ""sst"", ""pressure_msl"", ""temperature_2m"", ""dewpoint_2m"", ""u_wind_10m"", ""v_wind_10m""]","[""wind_speed""]",256,0.027,37.78252918498771,140.92314782305664,35.231385501487374,140.91240423059332,1,1,2,11.24,11.24,0.0,2.5630555555555556,283.6758592009391,11902,0.181610107421875,33.5,28.10008331934611,22.540000915527344,25.739999771118164,9.402252701616472,2780,0.6512063715155774,15.254856114464697,1228,0.9029411764705882,15.8614657936733,0.6066096792086029,171,1.0,19.68292398062366,-3.821458186950359,20,19.779999969541564,15.0,,53291,0.8131561279296875,17.563241871651254,16.16508525739168,12.509141740720233,14.408093092826,6.164648624917887,4268,0.9997657531037714,10.15626684752243,1360,1.0,10.318192991425237,0.16192614390280724,171,1.0,10.72388923793364,-0.40569624650840375,20,10.754223179252362,15.0,,15.936758128348746,11.934998061954428,10.03085917480711,11902,0.181610107421875,2.9257297853760527,True,True,True,False,False,False
WP222025_sar_geo_20250907104146_5705fc17,val,WP222025,val/WP222025_sar_geo_20250907104146_5705fc17_geo.tif,val/WP222025_sar_geo_20250907104146_5705fc17_era5.tif,era5,val/WP222025_sar_geo_20250907104146_5705fc17_sar.tif,geo,sar,WP222025:geo:59af9a38adc85820,WP222025:sar:b427dbcdc1a8acd6,2025-09-07T10:40:00+00:00,2025-09-07T10:41:46+00:00,AHI,SENTINEL-1 A,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]","[""era5_precipitable_water"", ""era5_sst"", ""era5_pressure_msl"", ""era5_temperature_2m"", ""era5_dewpoint_2m"", ""era5_u_wind_10m"", ""era5_v_wind_10m""]","[""wind_speed""]",val/WP222025_sar_geo_20250907104146_5705fc17_geo.tif,val/WP222025_sar_geo_20250907104146_5705fc17_era5.tif,val/WP222025_sar_geo_20250907104146_5705fc17_sar.tif,WP222025:geo:59af9a38adc85820,WP222025:sar:b427dbcdc1a8acd6,2025-09-07T10:40:00+00:00,2025-09-07T10:41:46+00:00,-1.7666666666666666,AHI,SENTINEL-1 A,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]",WP222025:era5:b936651ed5d02607,2025-09-07T12:00:00+00:00,"[""precipitable_water"", ""sst"", ""pressure_msl"", ""temperature_2m"", ""dewpoint_2m"", ""u_wind_10m"", ""v_wind_10m""]","[""wind_speed""]",256,0.027,20.61886672677457,111.602102074438,19.727696627378165,113.64101113704152,1,0,1,0.0,0.0,0.0,1.3038888888888889,234.74457320992687,7200,0.10986328125,26.780000686645508,18.337221993340385,13.220000267028809,15.319999694824219,9.118931712177064,249,0.06724277612746422,11.839819257039142,0,0.0,,,0,0.0,,,13,12.347638924916586,75.0,,45773,0.6984405517578125,17.521418060445292,17.358086878054813,15.523348328790497,16.851161202462848,7.572905843873805,3703,1.0,11.084505565726566,1189,1.0,10.299310397795633,-0.785195167930933,152,1.0,10.650613102002646,-0.35130270420701315,20,12.933731319012571,145.0,,9.258582626200216,0.9791351152855725,-2.303348061761689,7200,0.10986328125,0.39850078578457576,True,True,False,False,False,True
WP242025_sar_geo_20250918210741_c0a8f306,val,WP242025,val/WP242025_sar_geo_20250918210741_c0a8f306_geo.tif,val/WP242025_sar_geo_20250918210741_c0a8f306_era5.tif,era5,val/WP242025_sar_geo_20250918210741_c0a8f306_sar.tif,geo,sar,WP242025:geo:d81ab857b6aa1737,WP242025:sar:ff1a4029a636541d,2025-09-18T21:10:00+00:00,2025-09-18T21:07:41+00:00,AHI,RADARSAT Constellation 3,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]","[""era5_precipitable_water"", ""era5_sst"", ""era5_pressure_msl"", ""era5_temperature_2m"", ""era5_dewpoint_2m"", ""era5_u_wind_10m"", ""era5_v_wind_10m""]","[""wind_speed""]",val/WP242025_sar_geo_20250918210741_c0a8f306_geo.tif,val/WP242025_sar_geo_20250918210741_c0a8f306_era5.tif,val/WP242025_sar_geo_20250918210741_c0a8f306_sar.tif,WP242025:geo:d81ab857b6aa1737,WP242025:sar:ff1a4029a636541d,2025-09-18T21:10:00+00:00,2025-09-18T21:07:41+00:00,2.316666666666667,AHI,RADARSAT Constellation 3,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]",WP242025:era5:f172973f4c01b1b6,2025-09-19T00:00:00+00:00,"[""precipitable_water"", ""sst"", ""pressure_msl"", ""temperature_2m"", ""dewpoint_2m"", ""u_wind_10m"", ""v_wind_10m""]","[""wind_speed""]",256,0.027,16.904586737515174,132.28154501151033,15.994382313750704,131.7809326413501,1,0,16,133.7086111111111,0.0,133.7086111111111,2.8719444444444444,114.4272611347016,18118,0.276458740234375,22.194433212280273,20.28860570048238,17.79679298400879,19.13610120773315,13.361007877132568,3628,1.0,10.186223795684722,1161,1.0,8.82269879110305,-1.3635250045816711,143,1.0,8.4543180565734,0.3683807345296497,20,15.779411664928299,185.0,,65536,1.0,16.094778334186273,15.98824342007126,14.932902247552011,15.68047786993131,10.911170332502028,3628,1.0,8.494434157646394,1161,1.0,7.897202798254701,-0.5972313593916931,143,1.0,7.3232199879696775,0.5739828102850231,20,11.818641336420121,195.0,,6.099654878094,4.300362280411118,2.863890736456778,18118,0.276458740234375,1.3916605145966083,True,True,True,False,False,True
